DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2025-02-05;09:40;-0,474;;;;;51;4,9
2025-02-05;09:50;-0,456;;;;;47;5
2025-02-05;10:00;-0,456;15,6;12,6;52;1029,6;49;4,4
2025-02-05;10:10;-0,44;;;;;48;4,6
2025-02-05;10:20;-0,456;;;;;47;4,3
2025-02-05;10:30;-0,453;;;;;48;3,6
2025-02-05;10:40;-0,44;;;;;47;4,2
2025-02-05;10:50;-0,434;;;;;50;4
2025-02-05;11:00;-0,428;15,3;12,7;53;1029,6;52;4,1
2025-02-05;11:10;-0,409;;;;;54;3,4
2025-02-05;11:20;-0,409;;;;;55;3,9
2025-02-05;11:30;-0,406;;;;;56;3,6
2025-02-05;11:40;-0,406;;;;;55;3,2
2025-02-05;11:50;-0,4;;;;;54;3,7
2025-02-05;12:00;-0,384;15,1;12,9;51;1029,1;55;3,4
2025-02-05;12:10;-0,391;;;;;54;3,7
2025-02-05;12:20;-0,378;;;;;57;3,2
2025-02-05;12:30;-0,388;;;;;56;3
2025-02-05;12:40;-0,372;;;;;55;2,6
2025-02-05;12:50;-0,384;;;;;54;2,4
2025-02-05;13:00;-0,375;15,1;13,1;52;1028,7;50;1,6
2025-02-05;13:10;-0,384;;;;;60;1,6
2025-02-05;13:20;-0,378;;;;;64;1,2
2025-02-05;13:30;-0,381;;;;;47;1,3
2025-02-05;13:40;-0,384;;;;;94;0,6
2025-02-05;13:50;-0,375;;;;;78;0,8
2025-02-05;14:00;-0,378;15,1;13,4;54;1028,4;63;1,1
2025-02-05;14:10;-0,391;;;;;51;1,2
2025-02-05;14:20;-0,403;;;;;49;1,2
2025-02-05;14:30;-0,403;;;;;47;1,1
2025-02-05;14:40;-0,412;;;;;39;0,6
