DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2025-02-01;15:00;-0,629;10,3;;;1025,9;68;5,9
2025-02-01;15:10;-0,648;;;;;73;6,4
2025-02-01;15:20;-0,672;;;;;72;6,3
2025-02-01;15:30;-0,701;;;;;73;6,5
2025-02-01;15:40;-0,709;;;;;75;6,9
2025-02-01;15:50;-0,699;;;;;73;6,9
2025-02-01;16:00;-0,705;10,3;;;1025,5;76;7,4
2025-02-01;16:10;-0,715;;;;;75;7,4
2025-02-01;16:20;-0,708;;;;;74;7,1
2025-02-01;16:30;-0,693;;;;;76;7,8
2025-02-01;16:40;-0,675;;;;;77;7,4
2025-02-01;16:50;-0,66;;;;;77;8,2
2025-02-01;17:00;-0,639;10,3;;;1025,1;80;7,1
2025-02-01;17:10;-0,617;;;;;76;8
2025-02-01;17:20;-0,594;;;;;76;8,2
2025-02-01;17:30;-0,565;;;;;77;8,2
2025-02-01;17:40;-0,536;;;;;79;7,4
2025-02-01;17:50;-0,513;;;;;82;6,1
2025-02-01;18:00;-0,491;10,4;;;1025;89;5,4
2025-02-01;18:10;-0,453;;;;;89;5,6
2025-02-01;18:20;-0,422;;;;;98;5
2025-02-01;18:30;-0,392;;;;;86;5,1
2025-02-01;18:40;-0,353;;;;;81;6,8
2025-02-01;18:50;-0,31;;;;;86;5,5
2025-02-01;19:00;-0,267;10,4;;;1025;88;4,4
2025-02-01;19:10;-0,229;;;;;79;7,1
2025-02-01;19:20;-0,194;;;;;82;6,5
2025-02-01;19:30;-0,153;;;;;89;5,3
2025-02-01;19:40;-0,107;;;;;91;5,2
2025-02-01;19:50;-0,071;;;;;92;5,2
2025-02-01;20:00;-0,041;10,4;;;1024,8;99;4,3
2025-02-01;20:10;0;;;;;87;5,7
2025-02-01;20:20;0,053;;;;;95;5,2
