DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-04-01;19:10;0,273;;;;;180;7,9
2024-04-01;19:20;0,24;;;;;191;7,4
2024-04-01;19:30;0,189;;;;;230;7,9
2024-04-01;19:40;0,275;;;;;222;7,3
2024-04-01;19:50;0,221;;;;;217;6,2
2024-04-01;20:00;0,31;15,4;18,3;66;1010,6;220;7,8
2024-04-01;20:10;0,246;;;;;248;8
2024-04-01;20:20;0,214;;;;;261;13
2024-04-01;20:30;0,25;;;;;264;13,5
2024-04-01;20:40;0,176;;;;;266;14,3
2024-04-01;20:50;0,212;;;;;267;14,8
2024-04-01;21:00;0,188;15,3;17,2;57;1011,9;264;14,2
2024-04-01;21:10;0,18;;;;;268;14
2024-04-01;21:20;0,141;;;;;265;13,3
2024-04-01;21:30;0,051;;;;;262;10,8
2024-04-01;21:40;0,172;;;;;264;11,5
2024-04-01;21:50;0,124;;;;;258;9,4
2024-04-01;22:00;0,08;15,3;17;58;1012,5;256;9
2024-04-01;22:10;0,137;;;;;256;9,6
2024-04-01;22:20;0,027;;;;;253;9,4
2024-04-01;22:30;0,176;;;;;240;6,9
2024-04-01;22:40;0,029;;;;;198;4,4
2024-04-01;22:50;0,129;;;;;206;4,8
2024-04-01;23:00;0,042;15,2;17,1;56;1012;208;4,6
2024-04-01;23:10;-0,049;;;;;222;4,5
2024-04-01;23:20;0,087;;;;;216;4,2
2024-04-01;23:30;0,038;;;;;238;5,3
2024-04-01;23:40;0,037;;;;;247;6,7
2024-04-01;23:50;0,083;;;;;248;7,5
2024-04-02;00:00;-0,059;15,2;17,8;54;1013,3;251;7,1
2024-04-02;00:10;0,053;;;;;248;7,1
2024-04-02;00:20;0,021;;;;;239;7,6
2024-04-02;00:30;0,048;;;;;240;6
2024-04-02;00:40;0,118;;;;;265;5,5
2024-04-02;00:50;-0,046;;;;;276;5,1
2024-04-02;01:00;0,069;15,3;16,3;63;1014,6;278;5,2
2024-04-02;01:10;0,057;;;;;290;7,1
2024-04-02;01:20;-0,021;;;;;298;6,8
2024-04-02;01:30;0,162;;;;;293;6,5
2024-04-02;01:40;-0,022;;;;;289;6,6
2024-04-02;01:50;0,06;;;;;293;7,5
2024-04-02;02:00;0,104;15,3;15;67;1015,2;286;7,8
2024-04-02;02:10;0,017;;;;;274;7,4
2024-04-02;02:20;0,079;;;;;265;6,4
2024-04-02;02:30;0,053;;;;;269;5,2
2024-04-02;02:40;0,073;;;;;257;3,7
2024-04-02;02:50;0,092;;;;;259;2,6
2024-04-02;03:00;0,056;15,3;14,5;64;1016;259;2,5
2024-04-02;03:10;0,08;;;;;256;2,8
2024-04-02;03:20;0,084;;;;;267;2,3
2024-04-02;03:30;-0,008;;;;;262;2,9
2024-04-02;03:40;0,044;;;;;239;3,7
2024-04-02;03:50;-0,021;;;;;238;2
2024-04-02;04:00;0,11;15,3;14,2;63;1016,4;200;2,9
2024-04-02;04:10;0,021;;;;;195;3,6
2024-04-02;04:20;0,048;;;;;206;3,6
2024-04-02;04:30;0,091;;;;;214;3,3
2024-04-02;04:40;-0,026;;;;;189;3,5
2024-04-02;04:50;0,096;;;;;172;3,1
2024-04-02;05:00;0,011;15,3;14,5;63;1016,4;166;2,4
2024-04-02;05:10;0,016;;;;;195;2,9
2024-04-02;05:20;0,095;;;;;217;3,2
