DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-06-01;16:20;-0,177;;;;;149;4,3
2024-06-01;16:30;-0,167;;;;;141;5,2
2024-06-01;16:40;-0,157;;;;;146;4,3
2024-06-01;16:50;-0,169;;;;;155;3,7
2024-06-01;17:00;-0,189;20;24,1;64;1015,3;150;4,8
2024-06-01;17:10;-0,155;;;;;145;4,3
2024-06-01;17:20;-0,194;;;;;152;4,4
2024-06-01;17:30;-0,134;;;;;139;6,6
2024-06-01;17:40;-0,152;;;;;148;6
2024-06-01;17:50;-0,172;;;;;159;5,4
2024-06-01;18:00;-0,155;19,8;23,3;63;1015,3;161;5,6
2024-06-01;18:10;-0,164;;;;;161;4,9
2024-06-01;18:20;-0,176;;;;;151;5,1
2024-06-01;18:30;-0,149;;;;;152;5
2024-06-01;18:40;-0,158;;;;;163;4,1
2024-06-01;18:50;-0,15;;;;;158;5,6
2024-06-01;19:00;-0,135;19,8;22,9;63;1015;151;5
2024-06-01;19:10;-0,148;;;;;155;4,6
2024-06-01;19:20;-0,151;;;;;162;4,4
2024-06-01;19:30;-0,12;;;;;166;4,6
2024-06-01;19:40;-0,138;;;;;171;4,2
2024-06-01;19:50;-0,128;;;;;174;4,9
2024-06-01;20:00;-0,108;19,9;22,5;62;1015,7;180;4,7
2024-06-01;20:10;-0,114;;;;;183;5,1
2024-06-01;20:20;-0,123;;;;;180;5,2
2024-06-01;20:30;-0,09;;;;;182;4,7
2024-06-01;20:40;-0,091;;;;;186;4,7
2024-06-01;20:50;-0,099;;;;;188;5,1
2024-06-01;21:00;-0,084;19,9;22,4;61;1015,5;189;6
2024-06-01;21:10;-0,076;;;;;190;5,3
2024-06-01;21:20;-0,069;;;;;189;5,8
2024-06-01;21:30;-0,028;;;;;191;5,9
2024-06-01;21:40;-0,063;;;;;193;4,8
2024-06-01;21:50;-0,067;;;;;193;4,2
2024-06-01;22:00;-0,038;19,9;22,2;62;1015,3;189;3,9
2024-06-01;22:10;-0,04;;;;;192;3,9
2024-06-01;22:20;-0,03;;;;;184;3,4
2024-06-01;22:30;-0,014;;;;;183;3,2
2024-06-01;22:40;-0,044;;;;;197;3,2
2024-06-01;22:50;-0,027;;;;;203;3,5
2024-06-01;23:00;-0,027;19,9;22,2;62;1015,5;208;3,1
2024-06-01;23:10;-0,027;;;;;200;3,1
2024-06-01;23:20;-0,015;;;;;196;3
2024-06-01;23:30;-0,045;;;;;226;2,9
2024-06-01;23:40;-0,043;;;;;296;2,4
2024-06-01;23:50;-0,058;;;;;307;1,6
2024-06-02;00:00;-0,027;19,9;21,6;59;1015,5;295;2,3
2024-06-02;00:10;-0,064;;;;;288;3,2
2024-06-02;00:20;-0,065;;;;;312;2,9
2024-06-02;00:30;-0,035;;;;;313;3,1
2024-06-02;00:40;-0,108;;;;;305;5
2024-06-02;00:50;-0,074;;;;;305;5,3
2024-06-02;01:00;-0,093;20;21,6;60;1015,8;308;3,9
2024-06-02;01:10;-0,102;;;;;308;3,3
2024-06-02;01:20;-0,12;;;;;297;3,4
2024-06-02;01:30;-0,095;;;;;303;3
2024-06-02;01:40;-0,125;;;;;324;2
2024-06-02;01:50;-0,115;;;;;292;1,7
2024-06-02;02:00;-0,172;20;21,2;55;1015,9;267;2,7
2024-06-02;02:10;-0,134;;;;;272;4,7
2024-06-02;02:20;-0,208;;;;;261;5,7
2024-06-02;02:30;-0,206;;;;;207;4
2024-06-02;02:40;-0,196;;;;;137;4,7
2024-06-02;02:50;-0,204;;;;;132;6,8
2024-06-02;03:00;-0,185;20;20,2;54;1014,9;124;8,2
2024-06-02;03:10;-0,195;;;;;125;6,3
2024-06-02;03:20;-0,205;;;;;139;5,9
2024-06-02;03:30;-0,25;;;;;132;3,4
2024-06-02;03:40;-0,246;;;;;119;4,4
2024-06-02;03:50;-0,227;;;;;122;2,9
2024-06-02;04:00;-0,279;20;19,9;50;1015,4;129;4,3
2024-06-02;04:10;-0,238;;;;;127;3,5
2024-06-02;04:20;-0,271;;;;;121;2,6
2024-06-02;04:30;-0,282;;;;;134;4
2024-06-02;04:40;-0,23;;;;;141;4,3
2024-06-02;04:50;-0,299;;;;;149;4,5
2024-06-02;05:00;-0,265;20;20,2;48;1015,9;164;3,9
2024-06-02;05:10;-0,236;;;;;166;3
2024-06-02;05:20;-0,308;;;;;136;4,1
2024-06-02;05:30;-0,229;;;;;139;4,4
2024-06-02;05:40;-0,321;;;;;141;3
2024-06-02;05:50;-0,285;;;;;144;3
2024-06-02;06:00;-0,252;19,6;21,2;56;1016,4;143;2,6
2024-06-02;06:10;-0,316;;;;;134;2,6
2024-06-02;06:20;-0,256;;;;;130;2,5
2024-06-02;06:30;-0,282;;;;;115;2,1
2024-06-02;06:40;-0,269;;;;;108;2,4
2024-06-02;06:50;-0,185;;;;;101;2,8
2024-06-02;07:00;-0,277;19,7;21,6;56;1016,5;101;3,4
2024-06-02;07:10;-0,232;;;;;104;3,8
2024-06-02;07:20;-0,217;;;;;106;3,8
2024-06-02;07:30;-0,239;;;;;105;5,7
2024-06-02;07:40;-0,168;;;;;104;6,3
2024-06-02;07:50;-0,21;;;;;99;7
2024-06-02;08:00;-0,183;19,7;22,2;58;1015,9;99;6,7
2024-06-02;08:10;-0,174;;;;;97;7,2
2024-06-02;08:20;-0,162;;;;;96;7,3
2024-06-02;08:30;-0,136;;;;;95;6,2
2024-06-02;08:40;-0,13;;;;;100;5,7
2024-06-02;08:50;-0,11;;;;;99;6
2024-06-02;09:00;-0,078;19,8;22;55;1015,4;96;7,2
2024-06-02;09:10;-0,134;;;;;96;7,4
2024-06-02;09:20;-0,058;;;;;96;7,5
2024-06-02;09:30;-0,069;;;;;97;8
2024-06-02;09:40;-0,052;;;;;97;7,9
2024-06-02;09:50;-0,009;;;;;99;8,1
2024-06-02;10:00;-0,059;19,8;21,9;52;1014,8;103;7,9
