DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2025-02-03;09:30;-0,276;;;;;61;4,3
2025-02-03;09:40;-0,264;;;;;61;5
2025-02-03;09:50;-0,257;;;;;61;4,6
2025-02-03;10:00;-0,251;15,4;14,2;72;1017,3;58;4,8
2025-02-03;10:10;-0,248;;;;;56;5,1
2025-02-03;10:20;-0,236;;;;;57;4,4
2025-02-03;10:30;-0,236;;;;;56;4,6
2025-02-03;10:40;-0,226;;;;;54;4,3
2025-02-03;10:50;-0,226;;;;;57;4
2025-02-03;11:00;-0,226;15,4;14;73;1017,7;58;3,9
2025-02-03;11:10;-0,226;;;;;60;3,8
2025-02-03;11:20;-0,223;;;;;59;3
2025-02-03;11:30;-0,214;;;;;59;3,6
2025-02-03;11:40;-0,217;;;;;59;4,3
2025-02-03;11:50;-0,217;;;;;59;3,9
2025-02-03;12:00;-0,22;15,6;13,6;77;1017,5;60;3,8
2025-02-03;12:10;-0,226;;;;;51;4,8
2025-02-03;12:20;-0,236;;;;;55;4
2025-02-03;12:30;-0,233;;;;;52;3,8
2025-02-03;12:40;-0,248;;;;;58;3,1
2025-02-03;12:50;-0,254;;;;;49;2,6
2025-02-03;13:00;-0,257;15,7;13,5;78;1017,5;46;2,8
2025-02-03;13:10;-0,27;;;;;41;2,1
2025-02-03;13:20;-0,276;;;;;28;1,5
2025-02-03;13:30;-0,285;;;;;27;1,7
2025-02-03;13:40;-0,288;;;;;28;1,5
2025-02-03;13:50;-0,313;;;;;42;0,7
2025-02-03;14:00;-0,322;15,7;13,6;74;1017,4;45;2
2025-02-03;14:10;-0,329;;;;;43;3,8
2025-02-03;14:20;-0,338;;;;;31;2,4
2025-02-03;14:30;-0,363;;;;;3;2,1
2025-02-03;14:40;-0,372;;;;;5;1,5
2025-02-03;14:50;-0,384;;;;;356;0,9
2025-02-03;15:00;-0,397;15,7;13,5;78;1017,8;10;0,9
2025-02-03;15:10;-0,409;;;;;14;1,3
2025-02-03;15:20;-0,422;;;;;15;1,5
2025-02-03;15:30;-0,418;;;;;18;1,6
2025-02-03;15:40;-0,437;;;;;9;1,5
2025-02-03;15:50;-0,443;;;;;11;1,3
2025-02-03;16:00;-0,462;15,8;13,6;78;1018;249;0,4
2025-02-03;16:10;-0,477;;;;;311;0,4
2025-02-03;16:20;-0,484;;;;;331;0,7
2025-02-03;16:30;-0,496;;;;;251;0,7
2025-02-03;16:40;-0,502;;;;;199;1,1
2025-02-03;16:50;-0,515;;;;;23;0,6
2025-02-03;17:00;-0,512;16;13,5;79;1018,4;287;0,8
2025-02-03;17:10;-0,508;;;;;251;0,6
2025-02-03;17:20;-0,515;;;;;270;0,5
2025-02-03;17:30;-0,521;;;;;276;0,8
2025-02-03;17:40;-0,527;;;;;259;0,9
2025-02-03;17:50;-0,53;;;;;280;0,6
2025-02-03;18:00;-0,533;16,3;12,6;83;1018,8;237;0,3
2025-02-03;18:10;-0,543;;;;;227;0,8
2025-02-03;18:20;-0,533;;;;;255;0,5
2025-02-03;18:30;-0,527;;;;;308;0,5
2025-02-03;18:40;-0,524;;;;;301;0,4
2025-02-03;18:50;-0,524;;;;;309;0,5
2025-02-03;19:00;-0,524;16,4;12,6;85;1019,3;279;0,7
2025-02-03;19:10;-0,512;;;;;275;0,7
2025-02-03;19:20;-0,508;;;;;296;0,7
2025-02-03;19:30;-0,508;;;;;280;1,1
2025-02-03;19:40;-0,493;;;;;264;0,6
2025-02-03;19:50;-0,49;;;;;280;0,8
2025-02-03;20:00;-0,474;16,6;12,6;86;1019,9;268;0,9
2025-02-03;20:10;-0,474;;;;;319;0,9
2025-02-03;20:20;-0,465;;;;;322;0,9
2025-02-03;20:30;-0,456;;;;;284;0,6
2025-02-03;20:40;-0,446;;;;;125;0,8
2025-02-03;20:50;-0,437;;;;;303;1
2025-02-03;21:00;-0,418;16,6;13,3;82;1020,4;277;1,2
2025-02-03;21:10;-0,412;;;;;191;0,7
2025-02-03;21:20;-0,406;;;;;298;1,2
2025-02-03;21:30;-0,394;;;;;270;1,6
